feedback_id,source_type,source_name,feedback_text,created_at,customer_segment,product_area,sentiment,severity,language,data_type,metadata_origin,rating,product_name,product_price,theme,theme_origin
PUB-000042,Public Product Review,Flipkart Public Review Dataset,quality is below average,,Unknown,other,negative,5,en,public,"{""source_type"": ""public_source"", ""source_name"": ""public_source"", ""feedback_text"": ""public_source"", ""sentiment"": ""public_source"", ""rating"": ""public_source"", ""product_name"": ""public_source"", ""product_price"": ""public_source"", ""data_type"": ""public_source"", ""product_area"": ""derived"", ""severity"": ""derived"", ""language"": ""derived"", ""customer_segment"": ""unknown"", ""created_at"": ""unknown""}",1.0,Women Regular Fit Red Viscose Rayon Trousers,349,Unknown,not_available
PUB-000043,Public Product Review,Flipkart Public Review Dataset,really nice. hp cartridges are best quality but costly also,,Unknown,other,neutral,2,en,public,"{""source_type"": ""public_source"", ""source_name"": ""public_source"", ""feedback_text"": ""public_source"", ""sentiment"": ""public_source"", ""rating"": ""public_source"", ""product_name"": ""public_source"", ""product_price"": ""public_source"", ""data_type"": ""public_source"", ""product_area"": ""derived"", ""severity"": ""derived"", ""language"": ""derived"", ""customer_segment"": ""unknown"", ""created_at"": ""unknown""}",4.0,HP 678 Black Ink Cartridge,809,Unknown,not_available
PUB-000044,Public Product Review,Flipkart Public Review Dataset,could be way better. battery backup so bad,,Unknown,computing,negative,4,en,public,"{""source_type"": ""public_source"", ""source_name"": ""public_source"", ""feedback_text"": ""public_source"", ""sentiment"": ""public_source"", ""rating"": ""public_source"", ""product_name"": ""public_source"", ""product_price"": ""public_source"", ""data_type"": ""public_source"", ""product_area"": ""derived"", ""severity"": ""derived"", ""language"": ""derived"", ""customer_segment"": ""unknown"", ""created_at"": ""unknown""}",2.0,"ASUS VivoBook 15 (2022) Core i3 10th Gen - (8 GB/512 GB SSD/Windows 11 Home) X515JA-EJ362WS | X515JA-EJ392WS Thin and Light LaptopÐÒ?ÐÓ®ÐÂ ÐÒ?ÐÓ®ÐÂ (15.6 inch, Transparent Silver, 1.80 kg, With MS Office)",33990,Unknown,not_available
PUB-000045,Public Product Review,Flipkart Public Review Dataset,perfect product! best and awasome product,,Unknown,accessories,positive,1,en,public,"{""source_type"": ""public_source"", ""source_name"": ""public_source"", ""feedback_text"": ""public_source"", ""sentiment"": ""public_source"", ""rating"": ""public_source"", ""product_name"": ""public_source"", ""product_price"": ""public_source"", ""data_type"": ""public_source"", ""product_area"": ""derived"", ""severity"": ""derived"", ""language"": ""derived"", ""customer_segment"": ""unknown"", ""created_at"": ""unknown""}",5.0,"Mi 3i 10000 mAh Power Bank (Fast Charging, 18W)ÐÒ?ÐÓ®ÐÂ ÐÒ?ÐÓ®ÐÂ (Blue, Lithium Polymer)",1149,Unknown,not_available
PUB-000046,Public Product Review,Flipkart Public Review Dataset,wonderful. perfect for the price but it had some scratches and smudges though i have returned it so i gave it 4 star tbh the product works awesome,,Unknown,kitchen,positive,2,en,public,"{""source_type"": ""public_source"", ""source_name"": ""public_source"", ""feedback_text"": ""public_source"", ""sentiment"": ""public_source"", ""rating"": ""public_source"", ""product_name"": ""public_source"", ""product_price"": ""public_source"", ""data_type"": ""public_source"", ""product_area"": ""derived"", ""severity"": ""derived"", ""language"": ""derived"", ""customer_segment"": ""unknown"", ""created_at"": ""unknown""}",4.0,"Pigeon Favourite Electric Kettle??????(1.5 L, Silver, Black)",699,Unknown,not_available
PUB-000047,Public Product Review,Flipkart Public Review Dataset,unsatisfactory. very very bad delivery service,,Unknown,kitchen,negative,5,en,public,"{""source_type"": ""public_source"", ""source_name"": ""public_source"", ""feedback_text"": ""public_source"", ""sentiment"": ""public_source"", ""rating"": ""public_source"", ""product_name"": ""public_source"", ""product_price"": ""public_source"", ""data_type"": ""public_source"", ""product_area"": ""derived"", ""severity"": ""derived"", ""language"": ""derived"", ""customer_segment"": ""unknown"", ""created_at"": ""unknown""}",1.0,BAJAJ Fx11 Food Factory 600 W Food Processor??????????(White),6525,Unknown,not_available
PUB-000048,Public Product Review,Flipkart Public Review Dataset,mind-blowing purchase. okay fine,,Unknown,other,neutral,2,en,public,"{""source_type"": ""public_source"", ""source_name"": ""public_source"", ""feedback_text"": ""public_source"", ""sentiment"": ""public_source"", ""rating"": ""public_source"", ""product_name"": ""public_source"", ""product_price"": ""public_source"", ""data_type"": ""public_source"", ""product_area"": ""derived"", ""severity"": ""derived"", ""language"": ""derived"", ""customer_segment"": ""unknown"", ""created_at"": ""unknown""}",5.0,Aero Seeds 40 Varieties of Flower Combo Pack Seed2050 per packet,194,Unknown,not_available
PUB-000049,Public Product Review,Flipkart Public Review Dataset,expected a better product. product quality is average not satisfied,,Unknown,accessories,negative,4,en,public,"{""source_type"": ""public_source"", ""source_name"": ""public_source"", ""feedback_text"": ""public_source"", ""sentiment"": ""public_source"", ""rating"": ""public_source"", ""product_name"": ""public_source"", ""product_price"": ""public_source"", ""data_type"": ""public_source"", ""product_area"": ""derived"", ""severity"": ""derived"", ""language"": ""derived"", ""customer_segment"": ""unknown"", ""created_at"": ""unknown""}",2.0,"Dallao Waterproof Remote Controlled Rock Crawler RC Monster Car With Wheel Remote , 4 Wheels , 1 Stepnee, , 1:20 scale?ÐÒÐÒ?ÐÒÐÒ(Multicolor)",980,Unknown,not_available
PUB-000050,Public Product Review,Flipkart Public Review Dataset,moderate. average build qualityaccerrories arent user friendlypower wastage in the form of heat noice,,Unknown,home_appliances,neutral,4,en,public,"{""source_type"": ""public_source"", ""source_name"": ""public_source"", ""feedback_text"": ""public_source"", ""sentiment"": ""public_source"", ""rating"": ""public_source"", ""product_name"": ""public_source"", ""product_price"": ""public_source"", ""data_type"": ""public_source"", ""product_area"": ""derived"", ""severity"": ""derived"", ""language"": ""derived"", ""customer_segment"": ""unknown"", ""created_at"": ""unknown""}",2.0,EUREKA FORBES Trendy Zip Dry Vacuum Cleaner with Reusable Dust BagÐÒ?ÐÓ®ÐÂ ÐÒ?ÐÓ®ÐÂ (Red & Black),2799,Unknown,not_available
PUB-000051,Public Product Review,Flipkart Public Review Dataset,decent product. built quality is not up to the mark overall avearge,,Unknown,home_appliances,neutral,3,en,public,"{""source_type"": ""public_source"", ""source_name"": ""public_source"", ""feedback_text"": ""public_source"", ""sentiment"": ""public_source"", ""rating"": ""public_source"", ""product_name"": ""public_source"", ""product_price"": ""public_source"", ""data_type"": ""public_source"", ""product_area"": ""derived"", ""severity"": ""derived"", ""language"": ""derived"", ""customer_segment"": ""unknown"", ""created_at"": ""unknown""}",3.0,"MAHARAJA WHITELINE 65 L Desert Air Cooler??????(White, Grey, Rambo Grey / AC-303)",7999,Unknown,not_available
PUB-000052,Public Product Review,Flipkart Public Review Dataset,looks good but quality of the cloth is really very bad,,Unknown,other,negative,3,en,public,"{""source_type"": ""public_source"", ""source_name"": ""public_source"", ""feedback_text"": ""public_source"", ""sentiment"": ""public_source"", ""rating"": ""public_source"", ""product_name"": ""public_source"", ""product_price"": ""public_source"", ""data_type"": ""public_source"", ""product_area"": ""derived"", ""severity"": ""derived"", ""language"": ""derived"", ""customer_segment"": ""unknown"", ""created_at"": ""unknown""}",3.0,Men Graphic Print Round Neck Black T-Shirt,269,Unknown,not_available
PUB-000053,Public Product Review,Flipkart Public Review Dataset,utterly disappointed. not expected,,Unknown,other,negative,5,en,public,"{""source_type"": ""public_source"", ""source_name"": ""public_source"", ""feedback_text"": ""public_source"", ""sentiment"": ""public_source"", ""rating"": ""public_source"", ""product_name"": ""public_source"", ""product_price"": ""public_source"", ""data_type"": ""public_source"", ""product_area"": ""derived"", ""severity"": ""derived"", ""language"": ""derived"", ""customer_segment"": ""unknown"", ""created_at"": ""unknown""}",1.0,DALUCI Shelf OrganizersWhite Plastic,239,Unknown,not_available
PUB-000054,Public Product Review,Flipkart Public Review Dataset,horrible. just brought yesterday not working properly showing error 30 always can take photos,,Unknown,electronics,negative,5,en,public,"{""source_type"": ""public_source"", ""source_name"": ""public_source"", ""feedback_text"": ""public_source"", ""sentiment"": ""public_source"", ""rating"": ""public_source"", ""product_name"": ""public_source"", ""product_price"": ""public_source"", ""data_type"": ""public_source"", ""product_area"": ""derived"", ""severity"": ""derived"", ""language"": ""derived"", ""customer_segment"": ""unknown"", ""created_at"": ""unknown""}",1.0,"Canon EOS 3000D DSLR Camera 1 Camera Body, 18 - 55 mm Lens????????(Black)",30999,Unknown,not_available
PUB-000055,Public Product Review,Flipkart Public Review Dataset,value-for-money. superb,,Unknown,other,positive,2,en,public,"{""source_type"": ""public_source"", ""source_name"": ""public_source"", ""feedback_text"": ""public_source"", ""sentiment"": ""public_source"", ""rating"": ""public_source"", ""product_name"": ""public_source"", ""product_price"": ""public_source"", ""data_type"": ""public_source"", ""product_area"": ""derived"", ""severity"": ""derived"", ""language"": ""derived"", ""customer_segment"": ""unknown"", ""created_at"": ""unknown""}",4.0,"Fashion Tree TW12 Steel Toe Genuine Leather Safety Shoe??????????(Black, SB)",799,Unknown,not_available
PUB-000056,Public Product Review,Flipkart Public Review Dataset,delightful. meterial quality is ultimate,,Unknown,kitchen,neutral,2,en,public,"{""source_type"": ""public_source"", ""source_name"": ""public_source"", ""feedback_text"": ""public_source"", ""sentiment"": ""public_source"", ""rating"": ""public_source"", ""product_name"": ""public_source"", ""product_price"": ""public_source"", ""data_type"": ""public_source"", ""product_area"": ""derived"", ""severity"": ""derived"", ""language"": ""derived"", ""customer_segment"": ""unknown"", ""created_at"": ""unknown""}",4.0,MILTON Thermosteel Flip Lid 500 ml FlaskPack of 1 Silver Steel,648,Unknown,not_available
PUB-000057,Public Product Review,Flipkart Public Review Dataset,very bad quality,,Unknown,other,negative,5,en,public,"{""source_type"": ""public_source"", ""source_name"": ""public_source"", ""feedback_text"": ""public_source"", ""sentiment"": ""public_source"", ""rating"": ""public_source"", ""product_name"": ""public_source"", ""product_price"": ""public_source"", ""data_type"": ""public_source"", ""product_area"": ""derived"", ""severity"": ""derived"", ""language"": ""derived"", ""customer_segment"": ""unknown"", ""created_at"": ""unknown""}",1.0,Men Black Sandal,299,Unknown,not_available
PUB-000058,Public Product Review,Flipkart Public Review Dataset,pretty good. nice and good sound,,Unknown,audio,positive,2,en,public,"{""source_type"": ""public_source"", ""source_name"": ""public_source"", ""feedback_text"": ""public_source"", ""sentiment"": ""public_source"", ""rating"": ""public_source"", ""product_name"": ""public_source"", ""product_price"": ""public_source"", ""data_type"": ""public_source"", ""product_area"": ""derived"", ""severity"": ""derived"", ""language"": ""derived"", ""customer_segment"": ""unknown"", ""created_at"": ""unknown""}",4.0,"PHILIPS MMS8085B/94 Convertible 80 W Bluetooth Home TheatreÐÓ®ÐÂ ÐÓ®ÐÂ (Black, 2.1 Channel)",6999,Unknown,not_available
PUB-000059,Public Product Review,Flipkart Public Review Dataset,nice one but one colour is missing on pocket white colour,,Unknown,other,negative,3,en,public,"{""source_type"": ""public_source"", ""source_name"": ""public_source"", ""feedback_text"": ""public_source"", ""sentiment"": ""public_source"", ""rating"": ""public_source"", ""product_name"": ""public_source"", ""product_price"": ""public_source"", ""data_type"": ""public_source"", ""product_area"": ""derived"", ""severity"": ""derived"", ""language"": ""derived"", ""customer_segment"": ""unknown"", ""created_at"": ""unknown""}",3.0,"Men Solid Single Breasted Casual, Wedding Blazer??????(Black)",1471,Unknown,not_available
PUB-000060,Public Product Review,Flipkart Public Review Dataset,very poor. never buy this product,,Unknown,other,negative,5,en,public,"{""source_type"": ""public_source"", ""source_name"": ""public_source"", ""feedback_text"": ""public_source"", ""sentiment"": ""public_source"", ""rating"": ""public_source"", ""product_name"": ""public_source"", ""product_price"": ""public_source"", ""data_type"": ""public_source"", ""product_area"": ""derived"", ""severity"": ""derived"", ""language"": ""derived"", ""customer_segment"": ""unknown"", ""created_at"": ""unknown""}",1.0,Bella vita organic OUD PARFUM Intense Perfume For Men & Women with Long Lasting Fragrance 100 ML Perfume  -  100 ml??????(For Men & Women),569,Unknown,not_available
PUB-000061,Public Product Review,Flipkart Public Review Dataset,great product. very best product for learning,,Unknown,audio,positive,1,en,public,"{""source_type"": ""public_source"", ""source_name"": ""public_source"", ""feedback_text"": ""public_source"", ""sentiment"": ""public_source"", ""rating"": ""public_source"", ""product_name"": ""public_source"", ""product_price"": ""public_source"", ""data_type"": ""public_source"", ""product_area"": ""derived"", ""severity"": ""derived"", ""language"": ""derived"", ""customer_segment"": ""unknown"", ""created_at"": ""unknown""}",5.0,Google Nest Mini (2nd Gen) with Google Assistant Smart Speaker??????(Chalk),3499,Unknown,not_available
